25,3,0,0,0,0,0,0,1,1,4,10,3,5,0,3,3,0,1,1,1,3,13,1,3,3,2,3,1,0,5,2,2,10,1,1,6,1,1,1,1,5,5,0,9,2,0,5,1,2,3,1,2,0,5,9,0,4,4,2,1,1,1,3,4,0,11,6,2,1,0,0,4,1,6,2,3,9,4,1,3,0,4,0,2,4,2,2,11,2,0,0,1,0,4,3,6,5,6,5
2,6,2,15,1,2,0,0,0,2,4,5,2,7,2,0,2,2,4,2,0,7,6,4,6,3,2,1,1,0,2,8,2,8,1,1,4,1,1,2,0,3,3,3,7,2,0,8,1,3,1,2,2,0,4,5,2,7,5,2,1,4,2,2,3,3,7,4,1,3,0,2,6,2,6,2,2,8,1,1,1,3,1,3,1,7,1,6,2,5,1,0,2,1,3,2,2,7,4,8
212,5,0,0,0,0,0,0,0,0,21,104,17,30,0,12,27,0,4,2,13,37,104,2,25,14,15,6,1,0,37,15,13,100,0,0,39,3,5,5,0,37,25,6,74,2,0,37,17,19,24,10,7,0,22,79,0,19,28,28,16,1,6,7,24,3,96,36,14,14,0,5,32,5,31,16,25,65,31,7,7,2,11,0,5,33,17,17,102,23,0,0,9,0,13,4,56,37,50,48
5,101,8,78,2,1,0,0,8,14,29,32,33,50,1,20,32,1,15,4,1,66,47,11,37,24,15,8,6,2,37,30,6,59,4,1,47,10,12,11,4,29,36,10,55,9,5,40,16,13,19,14,10,0,30,52,0,35,40,17,1,17,10,27,29,10,44,53,8,18,0,12,26,7,54,19,21,43,21,14,12,10,11,2,10,56,12,29,38,37,1,0,12,4,16,13,30,46,21,74
235,3,0,0,0,0,0,0,0,0,38,123,10,32,1,3,27,0,3,1,17,34,140,0,24,14,9,0,0,0,31,13,8,145,0,0,33,1,3,4,0,32,29,10,101,2,0,36,7,21,17,7,1,0,19,130,0,20,20,24,28,0,3,2,15,2,110,40,14,24,0,2,43,5,34,10,23,84,26,11,5,1,11,0,2,47,13,13,120,26,0,0,6,0,9,5,51,34,46,87
3,131,2,90,0,1,0,0,7,4,25,51,45,63,2,8,33,0,7,4,7,79,45,5,49,29,11,9,4,0,59,39,6,52,4,0,64,4,4,6,1,40,25,12,65,3,3,48,18,23,17,18,6,0,30,38,1,40,61,27,1,20,12,24,31,2,62,61,11,14,0,6,22,7,64,25,16,59,22,17,4,8,16,0,3,76,12,27,42,50,0,0,10,1,20,7,37,74,31,58
249,0,0,0,0,0,0,0,0,0,29,155,8,28,0,3,24,0,2,0,11,22,186,0,21,5,3,1,0,0,20,11,4,167,0,0,39,2,3,3,0,44,17,2,120,1,0,38,8,19,16,9,2,0,25,137,0,12,30,18,38,1,0,1,12,0,131,33,5,28,0,2,42,0,36,6,31,102,26,4,2,1,8,0,2,32,14,6,165,19,0,0,3,0,8,1,43,40,69,85
0,151,1,94,0,0,0,0,2,1,34,49,48,68,2,8,29,0,7,4,12,104,36,4,56,18,13,4,2,0,65,39,11,58,0,0,64,2,5,5,0,42,51,10,71,2,3,42,7,21,21,11,9,0,28,48,0,35,54,43,6,12,7,11,37,4,59,76,14,23,0,8,25,5,80,24,21,43,18,25,2,6,7,0,2,106,18,39,26,43,0,0,2,0,17,10,37,63,31,89
248,1,0,0,0,0,0,0,0,0,35,166,6,20,0,1,18,0,3,0,4,22,201,1,18,3,0,0,0,0,21,2,5,187,0,0,34,0,0,0,0,34,13,1,145,1,0,39,6,10,7,5,0,0,22,167,0,13,18,17,17,0,0,1,12,1,146,49,2,21,0,2,33,1,42,0,29,109,27,6,1,0,3,0,0,30,10,14,170,21,0,0,2,0,4,1,56,34,73,79
1,145,0,101,1,0,0,0,0,1,29,48,36,85,2,12,35,0,2,0,16,126,28,1,37,31,8,0,2,0,69,27,12,48,1,0,84,4,3,1,0,32,43,9,56,2,1,79,8,19,15,11,6,0,40,38,0,33,64,42,21,11,6,15,29,0,63,72,7,25,0,4,16,1,86,17,29,63,18,15,1,1,7,0,3,108,11,37,34,47,0,0,4,1,11,3,35,71,41,83
249,0,0,0,0,0,0,0,0,0,36,173,2,23,0,3,11,0,1,0,0,19,210,0,16,4,0,0,0,0,20,3,1,190,0,0,33,0,1,1,0,31,22,0,142,1,0,40,4,9,9,1,1,0,18,172,0,12,22,14,11,0,0,0,6,0,178,39,1,14,0,1,38,0,45,6,22,117,19,1,0,0,2,0,1,31,5,12,191,7,0,0,2,0,3,0,45,44,69,86
0,161,0,88,0,0,0,0,0,0,29,49,42,81,1,6,38,0,3,0,4,143,26,1,40,24,9,2,0,0,66,28,10,50,0,0,95,0,0,0,0,43,44,3,71,2,0,60,9,17,9,9,5,0,43,42,0,26,76,39,24,4,4,10,32,0,42,88,11,34,0,3,26,0,89,10,27,50,24,20,3,1,4,0,2,108,10,32,31,58,0,0,4,0,16,1,37,68,30,93
249,0,0,0,0,0,0,0,0,0,32,181,1,21,0,0,14,0,0,0,0,17,216,0,13,3,0,0,0,0,13,2,0,206,0,0,27,1,0,0,0,26,11,0,167,1,0,32,3,9,7,2,0,0,13,181,0,9,18,19,3,0,0,1,4,0,202,28,3,8,0,0,31,0,40,0,22,137,19,0,1,0,1,0,0,28,5,8,189,17,0,0,3,0,2,0,51,39,65,89
0,150,0,99,0,0,0,0,0,0,41,39,27,93,0,2,45,0,2,0,5,146,26,1,40,23,8,0,0,0,64,29,5,37,0,0,112,2,0,0,0,36,49,3,66,1,0,75,9,10,7,7,5,0,38,36,0,30,85,41,21,6,3,15,33,0,31,108,2,30,0,1,34,0,94,8,25,45,27,15,1,1,7,0,0,123,11,27,29,50,0,0,0,0,12,3,44,79,31,80
249,0,0,0,0,0,0,0,0,0,32,187,1,19,0,0,10,0,0,0,0,8,230,0,8,2,1,0,0,0,8,0,1,211,0,0,29,0,0,0,0,18,14,0,182,0,0,28,0,7,1,1,0,0,7,199,0,8,17,16,1,0,0,0,3,0,200,35,0,10,0,1,32,0,33,3,19,138,23,0,0,0,1,0,0,15,5,7,210,11,0,0,0,0,2,0,44,33,69,101
0,168,0,81,0,0,0,0,0,0,43,43,26,87,0,5,44,0,1,0,0,170,13,0,43,21,2,0,0,0,67,17,10,32,0,0,123,0,0,0,0,59,43,2,47,0,0,76,6,16,12,3,3,0,62,26,0,29,80,34,14,5,2,10,31,0,29,116,3,39,0,0,25,0,115,11,24,44,17,13,0,0,4,0,1,139,8,32,15,50,0,0,0,0,6,2,29,80,38,94
249,0,0,0,0,0,0,0,0,0,24,194,0,21,0,0,9,0,1,0,0,12,223,0,11,3,0,0,0,0,8,1,0,221,0,0,19,0,0,0,0,19,6,0,196,0,0,25,1,2,0,0,0,0,7,205,0,15,15,7,0,0,0,0,2,0,213,32,0,2,0,0,26,0,45,2,10,151,15,0,0,0,2,0,0,21,1,7,207,11,0,0,0,0,0,0,42,45,72,90
0,161,0,88,0,0,0,0,0,0,57,35,20,89,0,2,46,0,0,0,0,168,20,0,46,12,3,0,0,0,66,25,3,27,0,0,128,0,0,0,0,58,38,1,48,0,0,93,5,6,5,5,2,0,58,24,0,31,90,34,14,3,0,17,30,0,22,128,3,32,0,0,23,0,117,4,39,46,17,3,0,1,3,0,2,137,3,24,20,59,0,0,0,0,7,1,33,68,38,102
249,0,0,0,0,0,0,0,0,0,8,208,1,22,0,0,10,0,0,0,0,9,233,0,7,0,0,0,0,0,6,0,0,225,0,0,18,0,0,0,0,12,5,1,219,0,0,10,0,2,2,0,0,0,14,208,0,4,14,7,0,0,0,0,5,0,214,25,0,5,0,0,31,0,57,1,11,140,9,0,0,0,0,0,0,12,0,3,220,14,0,0,0,0,1,0,24,40,76,108
0,177,0,72,0,0,0,0,0,0,50,26,24,106,0,0,43,0,0,0,0,179,12,0,40,18,0,0,0,0,72,21,1,21,0,0,134,0,0,0,0,55,49,2,27,0,0,102,3,11,4,0,1,0,54,24,0,32,97,37,4,2,0,6,37,0,25,150,1,24,0,0,25,0,108,5,27,55,20,9,0,0,1,0,0,148,4,23,20,53,0,0,0,0,2,0,32,75,42,98
19,3,2,4,0,0,0,0,1,1,5,10,2,5,2,2,2,1,1,0,0,4,13,3,4,2,0,0,3,1,2,3,2,11,4,0,2,3,1,2,1,2,7,4,3,1,2,5,4,1,1,2,3,0,4,6,1,3,8,2,1,2,1,5,2,0,14,2,1,2,0,0,3,3,3,1,6,4,5,5,0,1,1,1,3,6,0,0,12,6,0,0,2,2,1,4,3,4,3,11
1,4,1,19,0,0,4,0,1,0,4,9,6,3,3,3,0,1,1,0,1,10,3,0,4,6,2,2,1,1,1,6,2,8,1,2,7,3,0,0,2,3,6,2,1,4,1,7,1,3,1,2,5,1,4,8,1,1,4,3,2,5,1,7,1,1,3,3,1,6,0,2,4,2,2,2,4,6,3,5,0,2,2,0,5,7,2,2,2,8,0,0,3,2,2,2,6,7,3,5
182,3,0,28,0,0,0,0,0,4,33,108,12,32,1,1,13,1,16,0,0,27,139,14,8,9,2,1,15,2,29,23,2,92,18,0,24,11,5,13,0,16,61,13,29,10,25,21,40,2,10,12,18,0,21,58,1,16,60,21,3,15,11,36,11,0,106,12,8,15,0,0,11,26,15,6,56,25,36,42,1,3,2,5,13,37,2,0,135,19,0,2,9,9,0,12,16,33,42,94
22,37,6,137,1,0,4,0,1,9,39,53,38,45,18,11,10,2,0,1,0,82,22,18,22,41,5,0,20,7,12,36,21,39,25,0,40,25,8,11,0,21,36,18,31,17,11,50,16,17,5,19,18,4,20,66,1,23,29,32,11,17,5,49,21,1,38,21,5,49,0,2,13,16,37,15,32,48,31,23,2,4,5,3,21,68,7,4,29,74,0,4,12,11,6,23,41,59,15,46
213,2,0,22,0,0,1,0,0,0,27,154,10,36,0,0,2,0,9,0,0,28,185,2,3,8,6,1,2,3,37,27,1,123,16,0,17,12,0,5,0,13,79,8,44,8,19,30,37,0,4,7,24,0,21,76,1,13,78,14,0,7,8,45,4,0,133,12,7,22,0,0,6,23,13,6,67,38,45,40,0,1,0,0,14,28,2,0,167,26,0,0,3,6,0,9,17,32,45,126
17,35,2,171,0,0,1,0,0,12,45,50,41,59,8,10,12,0,13,0,0,105,27,10,19,50,5,1,15,6,9,44,13,59,25,0,57,15,4,12,2,32,44,9,30,20,17,44,29,11,4,24,16,0,24,81,0,22,30,37,5,18,10,55,25,0,50,17,13,45,0,1,12,27,34,8,24,58,40,34,0,0,1,2,16,83,10,5,31,90,0,0,7,7,4,19,32,90,32,47
236,0,1,12,0,0,0,0,0,0,24,174,8,32,0,2,2,0,7,0,0,20,210,5,6,3,2,0,3,0,38,21,1,143,16,0,20,4,0,6,0,14,97,4,42,7,18,35,31,1,2,6,19,0,21,74,0,23,92,12,0,8,8,25,2,0,187,2,0,17,0,0,5,8,26,2,68,49,34,57,0,0,0,1,8,26,0,0,194,20,0,0,5,1,0,12,13,28,49,141
9,25,1,209,0,0,0,0,0,5,51,46,55,53,9,5,19,0,11,0,0,126,22,6,24,57,3,0,10,1,22,67,11,50,20,0,58,13,2,6,0,22,31,11,55,31,14,53,28,4,6,11,20,0,21,98,0,22,37,34,2,17,16,66,19,0,32,24,13,60,0,0,15,26,33,13,35,62,36,29,0,1,0,0,12,111,4,0,31,90,0,0,5,3,4,17,39,93,42,46
240,0,0,9,0,0,0,0,0,0,17,200,4,26,0,0,0,0,2,0,0,28,213,1,1,4,0,0,2,0,45,18,1,123,12,0,37,7,0,6,0,14,102,1,39,6,12,37,38,0,0,4,16,0,12,121,0,4,81,11,0,4,3,34,3,0,191,2,1,11,0,0,5,12,30,3,72,46,31,50,0,0,0,0,5,25,0,0,204,15,0,0,3,2,0,7,13,39,32,153
8,17,0,224,0,0,0,0,0,0,40,35,71,69,11,3,10,0,10,0,0,125,24,12,21,54,1,1,9,2,19,40,8,72,29,0,64,15,0,2,0,15,38,5,71,25,19,55,20,1,0,6,22,0,25,88,0,22,59,27,1,14,19,79,15,0,35,32,6,48,0,1,10,12,40,2,36,70,32,46,0,1,1,0,12,102,3,0,26,104,0,0,5,2,0,24,26,94,51,47
241,0,0,8,0,0,0,0,0,0,14,209,1,23,0,0,1,0,1,0,0,14,229,0,0,3,1,0,2,0,35,16,0,155,8,0,35,0,0,0,0,7,107,4,34,4,17,43,33,0,0,0,15,0,11,122,0,8,81,12,0,1,1,21,4,0,212,2,0,8,0,0,0,7,21,0,79,49,43,50,0,0,0,0,2,14,0,0,223,10,0,0,0,1,0,5,10,34,39,160
7,12,0,230,0,0,0,0,0,0,54,33,65,76,5,1,9,0,6,0,0,149,15,3,18,56,2,0,6,0,27,59,5,54,23,0,69,4,0,8,0,13,44,9,76,22,11,53,19,2,0,6,20,0,26,82,0,27,60,28,0,7,12,102,15,0,25,22,5,61,0,0,7,19,30,1,39,69,35,49,0,0,0,0,4,118,2,0,16,109,0,0,3,3,0,8,37,91,50,57
248,0,0,1,0,0,0,0,0,0,9,223,2,15,0,0,0,0,0,0,0,13,233,0,0,3,0,0,0,0,29,10,0,172,7,0,31,0,0,0,0,8,109,2,47,4,11,39,29,0,0,2,8,0,9,131,0,6,86,7,0,2,1,21,0,0,214,1,0,10,0,0,1,6,19,0,87,47,25,64,0,0,0,0,0,12,0,0,222,15,0,0,1,0,0,5,7,30,30,176
1,8,0,240,0,0,0,0,0,0,60,23,81,77,2,1,4,0,1,0,0,168,13,3,11,49,2,0,3,0,38,57,3,45,21,0,74,9,0,2,0,20,36,5,75,17,11,66,19,0,0,6,16,0,23,97,0,12,76,19,1,15,7,104,13,0,26,27,0,56,0,0,3,16,41,2,38,79,26,44,0,0,0,0,6,119,3,0,19,102,0,0,3,1,0,13,27,113,57,35
245,0,0,4,0,0,0,0,0,0,8,220,2,19,0,0,0,0,0,0,0,6,242,0,1,0,0,0,0,0,27,10,0,172,5,0,33,2,0,0,0,6,119,1,43,3,9,44,24,0,0,0,3,0,4,153,0,4,78,7,0,0,0,25,1,0,216,1,0,6,0,0,0,3,14,0,90,45,30,67,0,0,0,0,1,9,0,0,230,9,0,0,0,0,0,2,5,37,31,174
4,5,0,240,0,0,0,0,0,0,59,27,74,83,2,0,1,0,3,0,0,174,4,0,15,51,1,0,4,0,42,49,2,46,15,0,92,3,0,0,0,12,39,4,84,21,15,58,15,1,0,4,21,0,27,73,0,22,82,20,0,10,7,120,14,0,29,15,0,54,0,0,2,10,30,2,37,78,51,39,0,0,0,0,10,114,0,0,14,111,0,0,1,0,0,11,32,121,40,44
248,0,0,1,0,0,0,0,0,0,7,234,1,7,0,0,0,0,0,0,0,4,244,0,0,1,0,0,0,0,25,9,0,184,4,0,25,2,0,0,0,6,117,0,52,3,9,44,18,0,0,0,2,0,2,163,0,2,77,3,0,0,0,29,0,0,217,1,0,2,0,0,0,3,25,0,85,51,29,56,0,0,0,0,1,8,0,0,232,8,0,0,0,0,0,2,4,28,22,193
1,3,0,245,0,0,0,0,0,0,65,13,77,91,1,0,1,0,1,0,0,193,4,1,11,40,0,0,0,0,26,52,2,52,10,0,106,1,0,0,0,11,52,2,87,4,13,65,15,0,0,2,22,0,17,78,0,14,97,19,0,9,1,128,5,0,26,24,0,56,0,0,4,8,30,0,40,75,36,56,0,0,0,0,6,108,0,0,13,122,0,0,0,0,0,5,18,128,55,43
249,0,0,0,0,0,0,0,0,0,8,233,0,8,0,0,0,0,0,0,0,7,242,0,0,0,0,0,0,0,22,5,0,196,2,0,23,1,0,0,0,3,125,0,45,3,7,40,26,0,0,0,1,0,4,146,0,3,94,1,0,0,0,15,0,0,231,0,0,3,0,0,0,2,17,0,74,54,27,75,0,0,0,0,0,6,0,0,236,7,0,0,0,0,0,2,2,14,26,205
0,3,0,246,0,0,0,0,0,0,54,15,83,92,4,0,1,0,0,0,0,190,7,0,6,42,0,0,4,0,27,58,0,45,16,0,99,4,0,0,0,12,54,0,95,5,12,58,13,0,0,1,18,0,11,89,0,16,99,15,0,8,3,132,6,0,14,25,0,61,0,0,1,7,21,3,42,88,36,51,0,0,0,0,3,130,0,0,12,104,0,0,1,0,0,5,13,149,48,33
17,6,0,4,0,0,1,0,1,1,5,10,2,4,1,4,1,1,1,1,2,4,11,0,5,5,0,1,0,2,4,5,5,8,2,1,2,1,0,2,0,4,5,2,3,5,2,5,3,1,0,1,5,1,2,12,0,3,3,3,2,1,2,6,1,2,11,2,0,3,1,0,2,2,4,5,1,6,3,6,0,1,4,2,2,4,1,0,12,4,0,0,3,2,3,8,1,4,5,4
8,8,2,10,1,1,0,0,0,0,2,4,7,6,2,4,1,1,2,1,0,5,4,3,5,3,6,3,1,0,8,5,0,8,5,0,2,1,1,0,2,4,3,1,7,3,0,5,1,4,0,2,6,1,5,3,0,3,6,4,2,5,3,5,1,0,5,6,0,3,0,1,1,1,7,6,2,5,3,4,1,0,1,0,2,7,2,5,7,5,1,1,3,0,4,3,1,4,7,6
163,27,0,23,0,0,0,0,2,2,42,112,10,19,3,19,8,0,4,0,23,19,104,0,19,27,4,9,0,12,35,32,35,78,7,0,15,11,0,4,0,29,62,14,25,19,14,26,10,18,0,12,26,2,12,94,0,19,23,29,14,14,4,52,3,4,91,10,0,25,8,0,15,9,22,19,6,60,29,49,0,4,20,23,8,36,1,1,100,24,0,2,19,1,13,53,12,22,34,61
45,64,2,92,1,0,6,0,4,3,22,39,53,41,9,27,10,1,11,4,5,52,44,5,44,38,10,8,3,8,42,38,25,43,20,1,25,11,0,12,3,25,26,7,48,34,18,34,21,1,0,8,24,6,23,55,0,27,39,35,13,11,11,55,16,8,50,27,0,26,13,5,13,15,50,19,7,37,27,31,0,7,22,5,13,54,2,9,56,49,0,4,16,4,29,33,9,33,55,34
202,19,0,16,0,0,0,0,0,1,43,142,8,26,1,11,4,0,3,0,29,25,129,0,13,27,3,3,0,9,34,43,23,110,6,0,14,6,0,2,0,44,81,15,20,21,10,14,9,24,0,4,18,0,14,132,0,18,28,24,12,19,2,57,0,1,129,4,0,14,4,0,17,7,26,29,3,87,26,39,0,2,8,12,5,29,0,1,154,27,0,0,20,2,11,72,9,17,33,74
31,77,0,115,7,0,1,0,2,5,29,44,66,39,10,32,12,0,4,2,10,47,51,1,57,47,8,5,0,12,54,43,25,50,19,0,31,8,0,8,1,30,38,12,49,33,17,40,16,2,0,8,35,1,26,38,0,37,39,54,13,9,9,71,6,7,53,30,0,40,6,4,15,7,68,21,4,50,22,41,0,2,13,22,14,77,2,9,45,54,0,3,24,3,22,34,11,37,60,44
230,13,0,6,0,0,0,0,0,0,41,175,3,17,1,11,0,0,1,0,29,19,156,0,10,23,1,2,0,9,35,37,18,127,9,0,12,7,0,4,0,50,78,8,30,20,7,22,7,27,0,6,10,0,5,148,0,12,39,29,11,16,0,64,1,0,139,4,0,14,1,0,9,2,23,32,1,96,35,50,0,3,14,5,1,32,0,0,172,22,0,0,15,0,12,75,10,15,38,84
16,98,0,128,1,0,4,0,1,1,54,44,66,45,6,25,4,0,5,0,13,59,48,3,55,42,7,8,0,14,56,50,16,55,34,0,30,8,0,0,0,33,46,14,54,34,15,32,15,6,0,4,30,1,21,42,0,41,62,48,10,9,10,82,6,0,74,23,0,35,0,0,17,4,77,22,4,44,46,35,0,1,11,10,16,101,2,3,47,58,0,4,19,1,15,31,10,45,62,62
237,10,0,2,0,0,0,0,0,0,35,185,3,19,0,5,1,0,1,0,11,15,186,0,7,26,1,0,0,3,42,47,20,129,3,0,4,4,0,0,0,45,82,5,29,13,5,36,1,33,0,3,7,0,4,169,0,20,21,25,12,12,1,48,0,0,151,2,0,23,1,0,11,4,27,32,0,103,17,54,0,0,15,1,0,44,0,0,168,21,0,0,7,0,15,68,6,20,36,97
12,103,0,132,1,0,0,0,0,1,64,38,63,40,2,35,5,0,1,1,23,63,38,0,47,65,3,5,0,5,61,66,24,51,20,0,21,5,0,1,0,26,39,8,82,29,12,35,7,11,0,6,39,0,24,44,0,42,51,43,14,24,5,89,7,1,57,25,0,27,4,0,11,9,83,19,6,52,35,30,0,4,8,4,13,97,1,0,57,65,0,0,12,2,15,37,7,44,72,60
240,7,0,2,0,0,0,0,0,0,34,196,2,9,0,6,2,0,0,0,9,13,199,0,8,16,3,0,0,1,29,52,17,137,5,0,7,2,0,0,0,41,92,7,29,18,7,27,3,25,0,1,5,0,5,191,0,14,17,16,1,11,0,61,0,0,159,1,0,16,0,0,11,3,21,28,1,118,13,54,0,0,8,5,1,34,0,0,185,16,0,0,10,0,11,81,2,11,32,102
8,109,0,132,0,0,0,0,0,0,66,40,70,44,3,23,2,0,1,0,11,75,34,0,51,68,1,3,0,6,59,64,29,47,20,0,22,8,0,0,0,43,45,5,65,15,15,33,10,18,0,5,34,0,21,25,0,49,64,51,16,20,4,101,4,0,62,17,0,25,1,0,4,3,84,26,0,58,38,35,0,1,9,6,5,109,0,0,44,75,0,0,11,0,14,42,5,43,75,59
242,7,0,0,0,0,0,0,0,0,24,213,2,7,0,2,0,0,1,0,5,12,213,0,6,13,0,0,0,0,30,46,11,154,3,0,5,0,0,0,0,37,107,3,36,7,4,34,1,20,0,0,4,0,5,191,0,12,22,15,1,5,0,62,0,0,169,0,0,12,0,0,7,1,24,20,0,109,25,63,0,0,2,0,1,25,0,0,215,6,0,0,6,0,10,87,0,9,33,104
6,115,0,128,0,0,0,0,0,0,81,30,72,39,3,23,0,0,1,0,7,84,30,0,51,74,0,0,0,3,72,64,24,51,18,0,17,3,0,0,0,41,34,4,74,28,7,32,1,28,0,2,27,0,20,33,0,44,64,59,13,17,3,101,1,0,63,13,0,38,0,0,8,1,79,37,2,58,25,39,0,1,7,6,4,113,0,0,26,92,0,0,10,0,19,30,6,43,82,59
248,1,0,0,0,0,0,0,0,0,18,222,0,7,0,1,1,0,0,0,3,8,224,0,4,10,0,0,0,0,30,41,11,158,3,0,5,1,0,0,0,26,122,1,42,6,3,25,2,22,0,0,9,0,2,210,0,7,13,8,2,2,0,50,0,0,188,1,0,6,0,0,2,1,18,23,0,136,13,56,0,0,2,1,1,20,0,0,216,9,0,0,4,0,4,98,0,8,31,104
0,123,0,126,0,0,0,0,0,0,77,24,88,41,0,18,1,0,0,0,8,81,24,0,45,87,0,0,0,4,65,76,18,51,14,0,20,5,0,0,0,48,30,5,74,25,10,35,4,18,0,1,35,0,24,23,0,40,65,61,10,24,1,128,2,0,41,12,0,31,0,0,5,3,99,25,0,49,26,42,0,1,5,1,5,143,0,0,24,70,0,0,9,0,15,40,3,36,83,63
247,1,0,1,0,0,0,0,0,0,26,221,1,1,0,0,0,0,0,0,3,12,227,0,1,6,0,0,0,0,28,27,7,185,0,0,2,0,0,0,0,32,118,0,48,7,3,27,1,13,0,0,2,0,0,224,0,7,8,8,2,1,0,48,0,0,191,1,0,6,0,0,4,0,30,22,0,112,10,71,0,0,0,0,0,12,0,0,226,11,0,0,3,0,5,89,0,6,38,108
